"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-06","0.05","0.5","0.8","11","18","4",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-07","0.00","0.0","0.8","18","31","6",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-08","0.04","0.4","0.4","32","46","18","   28","201.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-09","0.00","0.0","0.8","22","31","13","   27","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-10","0.00","0.0","0.8","22","32","13","   28","125.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-11","0.10","1.2","0.4","29","38","20","   23","147.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-12","0.01","0.1","1.2","23","32","14","   27","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-13","0.00","0.0","0.8","14","26","1","   35","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-14","0.06","0.6","1.2","3","10","-4","   36","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-15","0.00","0.0","1.2","-2","4","-8",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-16","0.11","1.3","2.4","0","5","-5","   34","136.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-17","0.00","0.0","1.6","-4","4","-12","   36","82.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-18","0.00","0.0","1.6","15","31","0","   35","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-19","0.00","0.0","1.6","11","14","8","   35","111.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-20","0.00","0.0",,"0","10","-9",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-21","0.00","0.0","1.2","17","34","0",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-22","0.00","0.0","0.8","26","40","12",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-23","0.26","2.6","0.8","17","34","0","    1","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-24","0.01","0.2","3.5",,,,,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-25","0.01","0.4","3.9","-14","-9","-18",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-26","0.04","0.5","4.3","-19","-16","-23",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-27","0.00","0.0","4.3","-23","-18","-27","   18","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-28","0.02","0.2","4.3","-9","5","-23","   35","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-29","0.00","0.0","4.7","-11","-5","-16","   36","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-30","0.03","0.5","4.3","-4","3","-10","   36","98.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2021-12-31","0.00","0.0","3.1","-10","-2","-19",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-01","0.00","0.0","3.1","9","31","-14","   27","152.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-02","0.01","0.1","3.5","20","35","5","   25","163.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-03","0.02","0.2","3.5","-4","6","-13","   35","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-04","0.08","0.9","3.5","-16","-12","-20","   33","120.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-05","0.00","0.0","3.5","-16","-11","-19",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-06","0.00","0.0","3.9","-16","-10","-21",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-07","0.00","0.0","3.9","-10","-8","-12","   36","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-08","0.00","0.0","3.9","-3","6","-11",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-09","0.00","0.0",,"13","38","-11",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-10","0.00","0.0","3.9","34","48","19","   28","163.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-11","0.00","0.0","2.8","36","49","22","   29","161.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-12","0.00","0.0","2.0","41","50","32","   29","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-13","0.00","0.0","1.2","39","50","28","   36","105.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-14","0.00","0.0","0.8","38","47","29","   30","140.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-15","0.00","0.0","1.2","40","49","30","   30","140.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-16","0.00","0.0","0.8","34","46","22","   30","71.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-17","0.00","0.0","0.8","32","53","12","    3","185.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-18","0.01","0.1","0.8","6","12","-1","   35","156.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-19","0.00","0.0","0.8","3","12","-5",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-20","0.01","0.0","0.4","29","50","8","   29","149.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-21","0.00","0.0","0.8","35","41","28","   30","87.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-22","0.00","0.0","0.4","42","54","30","   29","129.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-23","0.00","0.0","0.4","43","57","30","   28","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-24","0.00","0.0","0.0","33","37","29","   35","123.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-25","0.00","0.0","0.0","35","49","20","   29","147.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-26","0.00","0.0","0.0","34","42","25","   36","129.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-27","0.00","0.0","0.0","32","48","15","   28","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-28","0.00","0.0",,"41","54","29","   29","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-29","0.00","0.0",,"37","47","27","   28","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-30","0.00","0.0",,"39","50","29","   28","116.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-01-31","0.02","0.2","0.0","21","38","3","   36","190.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-01","0.09","0.9","0.4","-3","3","-8",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-02","0.00","0.0","0.8","-7","-1","-14","   19","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-03","0.00","0.0","0.8","8","20","-3","   35","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-04","0.00","0.0","0.8","24","46","1","   28","145.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-05","0.00","0.0","0.0",,,,"   28","129.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-06","0.00","0.0",,,,,"   28","149.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-07",,,,,,,"   27","161.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-08","0.00","0.0",,"44","50","38","   30","134.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-09","0.00","0.0",,"44","56","33","   29","132.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-10","0.00","0.0",,"43","56","29","   29","134.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-11","0.00","0.0",,"29","35","24","   35","138.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-12","0.00","0.0",,"36","46","26","   29","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-13","0.00","0.0",,"39","49","29","   28","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-14","0.06","0.8","0.8","28","32","25",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-15","0.22","2.8","0.8","24","30","19","   36","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-16","0.09","2.0","4.7","19","27","10",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-17","0.00","0.0","3.1","31","47","16","   27","143.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-18","0.04","0.6","0.4","22","32","12","    6","96.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-19","0.00","0.0","0.0","36","49","23","   30","118.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-20","0.35","3.9","1.6","9","23","-5","    4","129.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-21","0.03","0.4","3.5","-7","-3","-10",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-22","0.00","0.0","3.5","-8","-1","-15",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-23","0.00","0.0","3.5","-1","15","-17",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-24","0.08","1.5","3.1","18","23","15","   36","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-25","0.00","0.0","4.3","22","36","7","   30","87.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-26","0.00","0.0","3.9","34","49","19","   30","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-27","0.00","0.0","2.0","44","50","38","   29","127.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-02-28","0.00","0.0","1.2",,,,"   28","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-01","0.00","0.0","0.8","37","54","20","   29","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-02","0.05","0.5","0.8",,,,,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-03","0.19","2.2","0.8","18","21","15",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-04","0.05","0.8","2.8","17","22","13","   34","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-05","0.02","0.2","2.4","21","29","14","    3","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-06","0.00","0.0","1.6","27","34","19","    1","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-07","0.00","0.0","1.2","30","40","20","   36","152.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-08","0.02","0.2","1.2",,,,"    1","136.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-09","0.00","0.0","1.2",,,,"    3","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-10","0.00","0.0","1.6",,,,"   36","120.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-11","0.00","0.0","1.6","23","41","4","   28","120.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-12","0.00","0.0","0.8","42","49","34","   29","118.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-13","0.00","0.0","0.4","33","38","28",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-14","0.00","0.0","0.0","41","55","28","   26","118.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-15","0.00","0.0","0.0","43","54","31","   28","143.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-16","0.00","0.0","0.0","41","49","33","   28","116.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-17","0.00","0.0",,"40","54","27","   30","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-18","0.00","0.0",,"38","51","25","   29","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-19","0.00","0.0",,"39","53","24",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-20","0.02","0.3","0.0","36","42","29","   35","129.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-21","0.00","0.0","0.0","42","52","33","   30","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-22","0.00","0.0",,"45","59","30","   29","73.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-23","0.00","0.0",,"50","65","34","    2","176.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-24","0.02","0.2","0.0","35","42","27","   35","174.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-25","0.00","0.0",,"34","47","21","   13","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-26","0.00","0.0",,"32","43","20",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-27","0.00","0.0",,"42","60","24","   36","89.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-29","0.00","0.0","0.4","36","51","20",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-30","0.01","0.0","0.0","45","64","26","   29","163.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-03-31","0.00","0.0","0.0","40","47","33","   34","161.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-01","0.00","0.0",,"37","49","26","   14","71.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-02","0.00","0.0",,"41","53","28","   36","143.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-03","0.00","0.0",,"36","50","22","   29","98.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-04","0.00","0.0",,"44","56","33","   29","163.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-05","0.00","0.0",,"43","50","37","   32","140.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-06","0.00","0.0",,"39","48","30","    3","82.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-07","0.00","0.0",,"44","63","24","   15","85.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-08","0.00","0.0",,"55","70","40","   29","165.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-09","0.02","0.2",,"40","44","35","   33","125.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-10","0.00","0.0",,"30","38","22","   36","136.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-11","0.00","0.0",,"25","33","16","    2","123.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-12","0.02","0.6","0.4","15","18","12","    3","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-13","0.07","0.9","0.0","18","23","14","    1","96.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-14","0.05","0.5","0.4","18","22","13","    2","82.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-15","0.04","0.4","1.2","22","28","15",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-16","0.00","0.0",,"26","40","13","   13","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-17","0.00","0.0",,"30","43","17","   36","82.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-18","0.00","0.0",,"34","49","19","   17","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-19","0.83","8.8","1.2","33","38","28","   32","125.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-20","0.02","0.4","8.3","29","33","25","   33","123.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-21","0.00","0.0","4.7","33","42","23","   17","129.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-22","0.46","5.3","2.4","33","36","31",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-23","0.00","0.0","2.0","39","51","28",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-24","0.00","0.0",,"45","59","30","   13","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-25","0.00","0.0",,"47","63","31","   27","89.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-26","0.08",,"0.0","49","58","39","   35","111.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-27","0.00","0.0","0.0","43","54","31","   35","105.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-28","0.00","0.0","0.0","39","53","24",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-29","0.00","0.0",,"43","55","31","   20","87.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-04-30","0.00","0.0",,"44","57","31","   16","105.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-01","0.00","0.0",,"49","59","39","   21","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-02","0.00","0.0",,"48","62","35",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-03","0.00","0.0",,"51","66","37","   31","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-04","0.00","0.0",,"58","68","47","   29","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-05","0.00","0.0",,"59","70","49","   21","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-06","0.00","0.0",,"53","62","44","   29","154.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-07","0.00","0.0",,"49","60","37","   31","105.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-08","0.15","0.3","0.0","42","52","33","   22","136.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-09","0.04","0.0","0.0","40","47","33","   31","71.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-10","0.05","0.0",,"41","49","32","   35","118.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-11","0.00","0.0",,"45","56","33",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-12","0.00","0.0",,"47","62","31","   17","120.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-13","0.00","0.0",,"44","57","31","    6","85.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-14","0.00","0.0",,"50","62","38","   28","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-15","0.00","0.0",,"50","65","34","   31","76.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-16","0.00","0.0",,"56","70","43","   28","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-17","0.11","0.0",,"48","55","40","    1","116.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-18","0.00","0.0",,"49","63","35","   29","176.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-19","0.13","0.0",,"40","45","35","   32","174.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-20",,"0.1",,,,,"   35","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-21","0.00","0.0",,,,,,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-22","0.00","0.0",,"46","62","29","    1","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-23","0.01","0.0",,"50","66","35","    3","118.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-24","0.00","0.0",,"54","63","45","   19","105.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-25","0.00","0.0",,"56","68","45","   29","125.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-26","0.00","0.0",,"55","69","41","   19","87.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-27","0.00","0.0",,"60","71","49","   29","129.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-28","0.00","0.0",,"56","66","47","   29","82.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-29","0.00","0.0",,"54","60","47","    2","118.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-30","0.00","0.0",,"53","61","44","   35","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-05-31","0.00","0.0",,"51","65","36",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-01","0.00","0.0",,"56","66","46",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-02","0.00","0.0",,"53","70","36","   18","96.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-03","0.00","0.0",,,,,"   14","123.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-04","0.05","0.0",,"60","71","49","   11","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-05","0.43","0.0",,"53","61","46","    9","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-06","0.95","0.0",,"56","64","49","   31","127.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-07","0.15","0.0",,"55","62","48","   33","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-08","0.00","0.0",,"58","72","44","   30","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-09","0.00","0.0",,"60","74","46","   20","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-10","0.00","0.0",,"62","75","49","   27","118.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-11","0.00","0.0",,"63","72","55","   34","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-12","0.11","0.0",,"56","65","46","    5","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-13","1.03","0.0",,"54","59","49","   36","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-14","1.35","0.0",,"50","54","47","   34","208.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-15","0.07","0.0",,"55","61","49","   32","183.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-16","0.00","0.0",,"57","67","46","   16","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-17","0.05","0.0",,"62","69","54","    6","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-18","0.30","0.0",,,,,"   32","105.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-19","0.00","0.0",,"60","67","52","   13","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-20","0.03","0.0",,"58","67","49","   34","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-21","0.00","0.0",,"60","73","46","   26","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-22","0.00","0.0",,"66","79","53","   36","140.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-23","0.58","0.0",,"51","56","45","   35","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-24","0.08","0.0",,"52","59","44","   35","158.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-25","0.00","0.0",,"56","67","45","   15","69.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-26","0.00","0.0",,"60","75","45","   13","76.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-27","0.00","0.0",,"62","77","47","    4","138.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-28","0.06","0.0",,"62","74","50","   15","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-29","0.20","0.0",,"58","65","51","   34","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-06-30","0.00","0.0",,"60","69","50","   34","82.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-01","0.69","0.0",,"63","74","51","   28","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-02","0.04","0.0",,"57","63","51","    2","73.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-03","0.02","0.0",,"54","57","50",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-04","0.22","0.0",,"54","58","51","    9","69.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-05","0.41","0.0",,"60","71","49","    2","89.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-06","0.00","0.0",,"55","65","46",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-07","0.67","0.0",,,,,"    8","232.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-08","0.00","0.0",,,,,"   15","192.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-09","0.01","0.0",,"66","78","53","   27","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-10","0.02","0.0",,"64","76","53","   29","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-11","0.00","0.0",,"64","77","52","   16","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-12","0.00","0.0",,"71","86","57","   17","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-13","0.00","0.0",,"65","76","54","   34","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-14",,,,,,,"   12","82.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-15","0.00","0.0",,"70","86","54","   16","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-16","0.00","0.0",,,,,"    7","82.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-17","0.00","0.0",,"67","75","59","    8","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-18","0.12","0.0",,"62","68","55","   23","127.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-19","0.00","0.0",,"71","84","57","    2","111.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-20","0.00","0.0",,"64","78","49","   13","76.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-21","0.00","0.0",,"67","83","52","   14","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-22","0.03","0.0",,"64","74","54","   33","105.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-23","0.00","0.0",,"65","78","53","   11","87.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-24","0.00","0.0",,"68","81","54","   35","71.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-25","0.06","0.0",,"64","71","56","    5","73.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-26","0.00","0.0",,"67","76","57",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-27","0.00","0.0",,"71","83","59","    3","87.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-28","0.00","0.0",,"73","88","59","   13","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-29","0.11","0.0",,"74","89","60","   30","152.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2022-07-30","0.13","0.0",,"71","83","60","   35","127.5"
